2007  ,10  ,2  ,4  ,8  ,41.9000  , 1.191298e+09  , 4.973423e+00  , 9.185564e-02  , 2.000000e+02  , 5.355340e+00  , 2.759486e+07  , 4.224506e+02  , 4.428557e-04 
2007  ,10  ,2  ,4  ,9  ,53.1500  , 1.191298e+09  , 4.815184e+00  , 8.954895e-02  , 2.000000e+02  , 5.441778e+00  , 2.698259e+07  , 4.024057e+02  , 1.515255e-01 
2007  ,10  ,2  ,4 ,10  ,41.1500  , 1.191298e+09  , 4.708098e+00  , 9.390665e-02  , 2.000000e+02  , 5.280583e+00  , 2.487812e+07  , 3.889127e+02  , 3.375217e-04 
2007  ,10  ,2  ,4 ,11  ,29.1500  , 1.191298e+09  , 4.601384e+00  , 7.848312e-02  , 2.000000e+02  , 5.896238e+00  , 3.080529e+07  , 4.022826e+02  , 6.191303e-03 
2007  ,10  ,2  ,4 , 12  ,17.1500  , 1.191298e+09  , 4.495270e+00  , 1.520170e-01  , 2.000000e+02  , 3.709026e+00  , 1.620724e+07  , 4.097318e+02  , 1.163134e-03 
2007  ,10  ,2  ,4 ,13  , 5.1500  , 1.191298e+09  , 4.389670e+00  , 1.569511e-01  , 2.000000e+02  , 3.608283e+00  , 1.509626e+07  , 3.938231e+02  , 9.714451e-04 
2007  ,10  ,2  ,4 ,13  ,53.1500  , 1.191298e+09  , 4.284070e+00  , 8.136657e-02  , 2.000000e+02  , 5.770857e+00  , 2.928592e+07  , 3.958597e+02  , 3.737593e-04 
2007  ,10  ,2  ,4 ,14  ,41.1500  , 1.191298e+09  , 4.178470e+00  , 8.829173e-02  , 2.000000e+02  , 5.489992e+00  , 2.769281e+07  , 4.059688e+02  , 2.303933e-04 
2007  ,10  ,2  ,4 ,15  ,29.1500  , 1.191299e+09  , 4.073356e+00  , 8.630752e-02  , 2.000000e+02  , 5.567745e+00  , 2.791442e+07  , 3.997764e+02  , 1.360136e-04 
2007  ,10  ,2  ,4 ,16  ,17.1400  , 1.191299e+09  , 3.968578e+00  , 8.292419e-02  , 2.000000e+02  , 5.705292e+00  , 2.974763e+07  , 4.090779e+02  , 2.031451e-04 
2007  ,10  ,2  ,4 ,17  , 5.1400  , 1.191299e+09  , 3.863778e+00  , 8.249296e-02  , 2.000000e+02  , 5.723298e+00  , 2.893839e+07  , 3.956588e+02  , 3.253804e-03 
2007  ,10  ,2  ,4 ,17  ,53.1400  , 1.191299e+09  , 3.758978e+00  , 7.793438e-02  , 2.000000e+02  , 5.920717e+00  , 3.236331e+07  , 4.177018e+02  , 7.079541e-04 
2007  ,10  ,2  ,4 ,18  ,40.1400  , 1.191299e+09  , 3.657699e+00  , 4.096434e-02  , 2.000000e+02  , 8.335904e+00  , 5.701987e+07  , 3.865687e+02  , 3.732542e-06 
2007  ,10  ,2  ,4 ,19  , 4.1400  , 1.191299e+09  , 3.606099e+00  , 4.974469e-02  , 2.000000e+02  , 7.564950e+00  , 4.433326e+07  , 3.648566e+02  , 3.577982e-06 
2007  ,10  ,2  ,4 ,19  ,28.1400  , 1.191299e+09  , 3.554499e+00  , 4.392383e-02  , 2.000000e+02  , 8.053925e+00  , 5.085091e+07  , 3.693790e+02  , 3.380365e-06 
2007  ,10  ,2  ,4 ,19  ,52.1400  , 1.191299e+09  , 3.502899e+00  , 3.952350e-02  , 2.000000e+02  , 8.483055e+00  , 5.672330e+07  , 3.706107e+02  , 3.255270e-06 
2007  ,10  ,2  ,4 ,20  ,16.1400  , 1.191299e+09  , 3.451568e+00  , 4.120453e-02  , 2.000000e+02  , 8.312038e+00  , 5.420800e+07  , 3.690941e+02  , 2.955512e-06 
2007  ,10  ,2  ,4 ,20  ,40.1400  , 1.191299e+09  , 3.400368e+00  , 4.564525e-02  , 2.000000e+02  , 7.901026e+00  , 4.902706e+07  , 3.696478e+02  , 2.585728e-06 
2007  ,10  ,2  ,4 ,21  , 4.1400  , 1.191299e+09  , 3.349237e+00  , 4.102246e-02  , 2.000000e+02  , 8.330112e+00  , 5.349840e+07  , 3.623614e+02  , 2.299152e-06 
2007  ,10  ,2  ,4 ,21  ,28.1400  , 1.191299e+09  , 3.298437e+00  , 1.007157e-01  , 2.000000e+02  , 5.045364e+00  , 2.179912e+07  , 3.623386e+02  , 1.546922e-05 
2007  ,10  ,2  ,4 ,21  ,52.1400  , 1.191299e+09  , 3.247637e+00  , 4.673365e-02  , 2.000000e+02  , 7.808138e+00  , 4.886162e+07  , 3.766827e+02  , 4.468430e-06 
2007  ,10  ,2  ,4 ,22  ,16.1400  , 1.191299e+09  , 3.197106e+00  , 4.075134e-02  , 2.000000e+02  , 8.357224e+00  , 5.534714e+07  , 3.718901e+02  , 2.311151e-06 
